Face,M20046,6,20646,0,Puppy Eyes Face (Violet)
Face,M20046,7,20746,0,Puppy Eyes Face (Amethyst)
Face,M20046,8,20846,0,Puppy Eyes Face (White)
Face,M20047,0,20047,0,Cartoon Face (Black)
Face,M20047,1,20147,0,Cartoon Face (Blue)
Face,M20047,2,20247,0,Cartoon Face (Red)
Face,M20047,3,20347,0,Cartoon Face (Green)
Face,M20047,4,20447,0,Cartoon Face (Hazel)
Face,M20047,5,20547,0,Cartoon Face (Sapphire)
Face,M20047,6,20647,0,Cartoon Face (Violet)
Face,M20047,7,20747,0,Cartoon Face (Amethyst)
Face,M20047,8,20847,0,Cartoon Face(White)
Face,M20048,0,20048,0,Dark Charisma (Black)
Face,M20048,1,20148,0,Dark Charisma (Blue)
Face,M20048,2,20248,0,Dark Charisma (Red)
Face,M20048,3,20348,0,Dark Charisma (Green)
Face,M20048,4,20448,0,Dark Charisma (Hazel)
Face,M20048,5,20548,0,Dark Charisma\r\n(Sapphire)
Face,M20048,6,20648,0,Dark Charisma\r\n(Violet)
Face,M20048,7,20748,0,Dark Charisma\r\n(Amethyst)
Face,M20048,8,20848,0,Dark Charisma(White)
Face,M20049,0,20049,0,Cool Elf Face (Black)
Face,M20049,1,20149,0,Cool Elf Face(Blue)
Face,M20049,2,20249,0,Cool Elf Face(Red)
Face,M20049,3,20349,0,Cool Elf Face (Green)
Face,M20049,4,20449,0,Cool Elf Face(Hazel)
Face,M20049,5,20549,0,Cool Elf Face(Sapphire)
Face,M20049,6,20649,0,Cool Elf Face(Violet)
Face,M20049,7,20749,0,Cool Elf Face(Amethyst)
Face,M20049,8,20849,0,Cool Elf Face(White)
Face,M20050,0,20050,0,Confused Look (Black)
Face,M20050,1,20150,0,Confused Look (Blue)
Face,M20050,2,20250,0,Confused Look (Red)
Face,M20050,3,20350,0,Confused Look (Green)
Face,M20050,4,20450,0,Confused Look (Hazel)
Face,M20050,5,20550,0,Confused Look (Sapphire)
Face,M20050,6,20650,0,Confused Look (Violet)
Face,M20050,7,20750,0,Confused Look (Amethyst)
Face,M20050,8,20850,0,Confused Look (White)
Face,M20051,0,20051,0,Nine-Tailed Fox Face
Face,M20051,1,20151,0,Nine-Tailed Fox Face (Blue)
Face,M20051,2,20251,0,Nine-Tailed Fox Face (Red)
Face,M20051,3,20351,0,Nine-Tailed Fox Face (Green)
Face,M20051,4,20451,0,Nine-Tailed Fox Face (Hazel)
Face,M20051,5,20551,0,Nine-Tailed Fox Face (Sapphire)
Face,M20051,6,20651,0,Nine-Tailed Fox Face (Violet)
Face,M20051,7,20751,0,Nine-Tailed Fox Face (Amethyst)
Face,M20051,8,20851,0,Cat-eyed face (White)
Face,M20052,0,20052,0,Look of Evil (Black)
Face,M20052,1,20152,0,Look of Evil (Blue)
Face,M20052,2,20252,0,Look of Evil (Red)
Face,M20052,3,20352,0,Look of Evil (Green)
Face,M20052,4,20452,0,Look of Evil (Hazel)
Face,M20052,5,20552,0,Look of Evil (Sapphire)
Face,M20052,6,20652,0,Look of Evil (Violet)
Face,M20052,7,20752,0,Look of Evil (Amethyst)
Face,M20052,8,20852,0,Look of Evil (White)
Face,M20053,0,20053,0,Crow Face (Black)
Face,M20053,1,20153,0,Crow Face (Blue)
Face,M20053,2,20253,0,Crow Face (Red)
Face,M20053,3,20353,0,Crow Face (Green)
Face,M20053,4,20453,0,Crow Face (Hazel)
Face,M20053,5,20553,0,Crow Face (Sapphire)
Face,M20053,6,20653,0,Crow Face (Violet)
Face,M20053,7,20753,0,Crow Face (Amethyst)
Face,M20053,8,20853,0,Crow Face (White)
Face,M20054,0,20054,0,Starling Face (Black)
Face,M20054,1,20154,0,Starling Face (Blue)
Face,M20054,2,20254,0,Starling Face (Red)
Face,M20054,3,20354,0,Starling Face (Green)
Face,M20054,4,20454,0,Starling Face (Hazel)
Face,M20054,5,20554,0,Starling Face (Sapphire)
Face,M20054,6,20654,0,Starling Face (Violet)
Face,M20054,7,20754,0,Starling Face (Amethyst)
Face,M20054,8,20854,0,Starling Face (White)
Face,M20055,0,20055,0,Round-Eyed Face (Black)
Face,M20055,1,20155,0,Round-Eyed Face (Blue)
Face,M20055,2,20255,0,Round-Eyed Face (Red)
Face,M20055,3,20355,0,Round-Eyed Face (Green)
Face,M20055,4,20455,0,Round-Eyed Face (Hazel)
Face,M20055,5,20555,0,Round-Eyed Face (Sapphire)
Face,M20055,6,20655,0,Round-Eyed Face (Violet)
Face,M20055,7,20755,0,Round-Eyed Face (Amethyst)
Face,M20055,8,20855,0,Round-Eyed Face (White)
Face,M20056,0,20056,0,Odd-Eyed Face (Black)
Face,M20056,1,20156,0,Odd-Eyed Face(Blue)
Face,M20056,2,20256,0,Odd-Eyed Face (Red)
Face,M20056,3,20356,0,Odd-Eyed Face (Green)
Face,M20056,4,20456,0,Odd-Eyed Face (Hazel)
Face,M20056,5,20556,0,Odd-Eyed Face(Sapphire)
Face,M20056,6,20656,0,Odd-Eyed Face(Violet)
Face,M20056,7,20756,0,Odd-Eyed Face(Amethyst)
Face,M20056,8,20856,0,Odd-Eyed Face(White)
Face,M20057,0,20057,0,Gentle Elf Face(Black)
Face,M20057,1,20157,0,Gentle Elf Face(Blue)
Face,M20057,2,20257,0,Gentle Elf Face (Red)
Face,M20057,3,20357,0,Gentle Elf Face (Green)
Face,M20057,4,20457,0,Gentle Elf Face (Hazel)
Face,M20057,5,20557,0,Gentle Elf Face(Sapphire)
Face,M20057,6,20657,0,Gentle Elf Face(Violet)
Face,M20057,7,20757,0,Gentle Elf Face(Amethyst)
Face,M20057,8,20857,0,Gentle Elf Face(White)
Face,M20058,0,20058,0,Glamor Look(Black)
Face,M20058,1,20158,0,Glamor Look(Blue)
Face,M20058,2,20258,0,Glamor Look (Red)
Face,M20058,3,20358,0,Glamor Look (Green)
Face,M20058,4,20458,0,Glamor Look (Hazel)
Face,M20058,5,20558,0,Glamor Look(Sapphire)
Face,M20058,6,20658,0,Glamor Look(Violet)
Face,M20058,7,20758,0,Glamor Look(Amethyst)
Face,M20058,8,20858,0,Glamor Look(White)
Face,M20059,0,20059,0,Posh Look(Black)
Face,M20059,1,20159,0,Posh Look(Blue)
Face,M20059,2,20259,0,Posh Look (Red)
Face,M20059,3,20359,0,Posh Look (Green)
Face,M20059,4,20459,0,Posh Look (Hazel)
Face,M20059,5,20559,0,Posh Look(Sapphire)
Face,M20059,6,20659,0,Posh Look(Violet)
Face,M20059,7,20759,0,Posh Look(Amethyst)
Face,M20059,8,20859,0,Posh Look(White)
Face,M20060,0,20060,0,Teacher's Pet Look (Black)
Face,M20060,1,20160,0,Teacher's Pet Look (Blue)
Face,M20060,2,20260,0,Teacher's Pet Look (Red)
Face,M20060,3,20360,0,Teacher's Pet Look (Green)
Face,M20060,4,20460,0,Teacher's Pet Look (Hazel)
Face,M20060,5,20560,0,Teacher's Pet Look (Sapphire)
Face,M20060,6,20660,0,Teacher's Pet Look (Violet)
Face,M20060,7,20760,0,Teacher's Pet Look (Amethyst)
Face,M20060,8,20860,0,Teacher's Pet Look (White)
Face,M20061,0,20061,0,Cattertons Face(Black)
Face,M20061,1,20161,0,Cattertons Face (Blue)
Face,M20061,2,20261,0,Cattertons Face (Red)
Face,M20061,3,20361,0,Cattertons Face (Green)
Face,M20061,4,20461,0,Cattertons Face (Hazel)
Face,M20061,5,20561,0,Cattertons Face(Sapphire)
Face,M20061,6,20661,0,Cattertons Face(Violet)
Face,M20061,7,20761,0,Cattertons Face(Amethyst)
Face,M20061,8,20861,0,Cattertons Face
Face,M20062,0,20062,0,Sharp Eyes (Black)
Face,M20062,1,20162,0,Sharp Eyes (Blue)
Face,M20062,2,20262,0,Sharp Eyes (Red)
Face,M20062,3,20362,0,Sharp Eyes (Green)
Face,M20062,4,20462,0,Sharp Eyes (Hazel)
Face,M20062,5,20562,0,Sharp Eyes (Sapphire)
Face,M20062,6,20662,0,Sharp Eyes (Violet)
Face,M20062,7,20762,0,Sharp Eyes (Amethyst)
Face,M20062,8,20862,0,Sharp Eyes (White)
Face,M20063,0,20063,0,Refreshing Face (Black)
Face,M20063,1,20163,0,Refreshing Face (Blue)
Face,M20063,2,20263,0,Refreshing Face (Red)
Face,M20063,3,20363,0,Refreshing Face (Green)
Face,M20063,4,20463,0,Refreshing Face (Hazel)
Face,M20063,5,20563,0,Refreshing Face (Sapphire)
Face,M20063,6,20663,0,Refreshing Face (Violet)
Face,M20063,7,20763,0,Refreshing Face (Amethyst)
Face,M20063,8,20863,0,Refreshing Face (White)
Face,M20064,0,20064,0,Intelligent Eyes (Black)
Face,M20064,1,20164,0,Intelligent Eyes (Blue)
Face,M20064,2,20264,0,Intelligent Eyes (Red)
Face,M20064,3,20364,0,Intelligent Eyes (Green)
Face,M20064,4,20464,0,Intelligent Eyes (Hazel)
Face,M20064,5,20564,0,Intelligent Eyes (Sapphire)
Face,M20064,6,20664,0,Intelligent Eyes (Violet)
Face,M20064,7,20764,0,Intelligent Eyes (Amethyst)
Face,M20064,8,20864,0,Intelligent Eyes (White)
Face,M20065,0,20065,0,Charismatic Dual Blade(Black)
Face,M20065,1,20165,0,Charismatic Dual Blade (Blue)
Face,M20065,2,20265,0,Charismatic Dual Blade (Red)
Face,M20065,3,20365,0,Charismatic Dual Blade (Green)
Face,M20065,4,20465,0,Charismatic Dual Blade (Hazel)
Face,M20065,5,20565,0,Charismatic Dual Blade(Sapphire)
Face,M20065,6,20665,0,Charismatic Dual Blade(Violet)
Face,M20065,7,20765,0,Charismatic Dual Blade(Amethyst)
Face,M20065,8,20865,0,Charismatic Dual Blade(White)
Face,M20066,0,20066,0,Sulky Look (Male) (Black)
Face,M20066,1,20166,0,Sulky Look (Male) (Blue)
Face,M20066,2,20266,0,Sulky Look (Male) (Red)
Face,M20066,3,20366,0,Sulky Look (Male) (Green)
Face,M20066,4,20466,0,Sulky Look (Male) (Brown)
Face,M20066,5,20566,0,Sulky Look (Male) (Sapphire)
Face,M20066,6,20666,0,Sulky Look (Male) (Violet)
Face,M20066,7,20766,0,Sulky Look (Male) (Amethyst)
Face,M20066,8,20866,0,Sulky Look (Male) (White)
Face,M20067,0,20067,0,Innocent Face (Black)
Face,M20067,1,20167,0,Innocent Face (Blue)
Face,M20067,2,20267,0,Innocent Face (Red)
Face,M20067,3,20367,0,Innocent Face (Green)
Face,M20067,4,20467,0,Innocent Face (Hazel)
Face,M20067,5,20567,0,Innocent Face (Sapphire)
Face,M20067,6,20667,0,Innocent Face (Violet)
Face,M20067,7,20767,0,Innocent Face (Amethyst)
Face,M20067,8,20867,0,Innocent Face (White)
Face,M20068,0,20068,0,Teary-Eyed Face(Black)
Face,M20068,1,20168,0,Teary-Eyed Face (Blue)
Face,M20068,2,20268,0,Teary-Eyed Face (Red)
Face,M20068,3,20368,0,Teary-Eyed Face (Green)
Face,M20068,4,20468,0,Teary-Eyed Face (Hazel)
Face,M20068,5,20568,0,Teary-Eyed Face(Sapphire)
Face,M20068,6,20668,0,Teary-Eyed Face(Violet)
Face,M20068,7,20768,0,Teary-Eyed Face(Amethyst)
Face,M20068,8,20868,0,Teary Eyes (Male) (White)
Face,M20069,0,20069,0,Mihile Face(Black)
Face,M20069,1,20169,0,Mihile Face (Blue)
Face,M20069,2,20269,0,Mihile Face (Red)
Face,M20069,3,20369,0,Mihile Face (Green)
Face,M20069,4,20469,0,Mihile Face (Hazel)
Face,M20069,5,20569,0,Mihile Face (Sapphire)
Face,M20069,6,20669,0,Mihile Face (Violet)
Face,M20069,7,20769,0,Mihile Face (Amethyst)
Face,M20069,8,20869,0,Mihile Face (White)
Face,M20070,0,20070,0,Neinheart Face (Black)
Face,M20070,1,20170,0,Neinheart Face (Blue)
Face,M20070,2,20270,0,Neinheart Face (Red)
Face,M20070,3,20370,0,Neinheart Face (Green)
Face,M20070,4,20470,0,Neinheart Face (Hazel)
Face,M20070,5,20570,0,Neinheart Face (Sapphire)
Face,M20070,6,20670,0,Neinheart Face (Violet)
Face,M20070,7,20770,0,Neinheart Face (Amethyst)
Face,M20070,8,20870,0,Neinheart Face(White)
Face,M20071,0,20071,0,Face 20071
Face,M20071,8,20871,0,Face 20871
Face,M20072,0,20072,0,Face 20072
Face,M20073,0,20073,0,Hayato Face (Black)
Face,M20073,1,20173,0,Hayato Face (Blue)
Face,M20073,2,20273,0,Hayato Face (Red)
Face,M20073,3,20373,0,Hayato Face (Green)
Face,M20073,4,20473,0,Hayato Face (Hazel)
Face,M20073,5,20573,0,Hayato Face (Sapphire)
Face,M20073,6,20673,0,Hayato Face (Violet)
Face,M20073,7,20773,0,Hayato Face (Amethyst)
Face,M20073,8,20873,0,Hayato Face (White)
Face,M20074,0,20074,0,Strong Odd Eye(Black)
Face,M20074,1,20174,0,Strong Odd Eye (Blue)
Face,M20074,2,20274,0,Strong Odd Eye (Red)
Face,M20074,3,20374,0,Strong Odd Eye (Green)
Face,M20074,4,20474,0,Strong Odd Eye (Hazel)
Face,M20074,5,20574,0,Strong Odd Eye(Sapphire)
Face,M20074,6,20674,0,Strong Odd Eye(Violet)
Face,M20074,7,20774,0,Strong Odd Eye(Amethyst)
Face,M20074,8,20874,0,Strong Odd Eye(White)
Face,M20075,0,20075,0,Calm Odd Eye(Black)
Face,M20075,1,20175,0,Calm Odd Eye (Blue)
Face,M20075,2,20275,0,Calm Odd Eye (Red)
Face,M20075,3,20375,0,Calm Odd Eye (Green)
Face,M20075,4,20475,0,Calm Odd Eye (Hazel)
Face,M20075,5,20575,0,Calm Odd Eye(Sapphire)
Face,M20075,6,20675,0,Calm Odd Eye(Violet)
Face,M20075,7,20775,0,Calm Odd Eye(Amethyst)
Face,M20075,8,20875,0,Calm Odd Eye(White)
Face,M20076,0,20076,0,Kaiser Face(Black)
Face,M20076,1,20176,0,Kaiser Face (Blue)
Face,M20076,2,20276,0,Kaiser Face (Red)
Face,M20076,3,20376,0,Kaiser Face (Green)
Face,M20076,4,20476,0,Kaiser Face (Hazel)
Face,M20076,5,20576,0,Kaiser Face(Sapphire)
Face,M20076,6,20676,0,Kaiser Face(Violet)
Face,M20076,7,20776,0,Kaiser Face(Amethyst)
Face,M20076,8,20876,0,Kaiser Face(White)
Face,M20077,0,20077,0,Bulbous-Eyed Face (Black)
Face,M20077,1,20177,0,Bulbous-Eyed Face (Blue)
Face,M20077,2,20277,0,Bulbous-Eyed Face (Red)
Face,M20077,3,20377,0,Bulbous-Eyed Face (Green)
Face,M20077,4,20477,0,Bulbous-Eyed Face (Hazel)
Face,M20077,5,20577,0,Bulbous-Eyed Face (Sapphire)
Face,M20077,6,20677,0,Bulbous-Eyed Face (Violet)
Face,M20077,7,20777,0,Bulbous-Eyed Face (Amethyst)
Face,M20077,8,20877,0,Bulbous-Eyed Face (White)
Face,M20078,0,20078,0,Kenji Face (Black)
Face,M20078,1,20178,0,Kenji Face (Blue)
Face,M20078,2,20278,0,Kenji Face (Red)
Face,M20078,3,20378,0,Kenji Face (Green)
Face,M20078,4,20478,0,Kenji Face (Hazel)
Face,M20078,5,20578,0,Kenji Face (Sapphire)
Face,M20078,6,20678,0,Kenji Face (Violet)
Face,M20078,7,20778,0,Kenji Face (Amethyst)
Face,M20078,8,20878,0,Kenji Face (White)
Face,M20079,0,20079,0,Face 20079
Face,M20080,0,20080,0,Starlight Eyes (Black)
Face,M20080,1,20180,0,Starlight Eyes (Blue)
Face,M20080,2,20280,0,Starlight Eyes (Red)
Face,M20080,3,20380,0,Starlight Eyes (Green)
Face,M20080,4,20480,0,Starlight Eyes (Hazel)
Face,M20080,5,20580,0,Starlight Eyes (Sapphire)
Face,M20080,6,20680,0,Starlight Eyes (Violet)
Face,M20080,7,20780,0,Starlight Eyes (Amethyst)
Face,M20080,8,20880,0,Starlight Eyes (White)
Face,M20081,0,20081,0,Guileless Face (Black)
Face,M20081,1,20181,0,Guileless Face (Blue)
Face,M20081,2,20281,0,Guileless Face (Red)
Face,M20081,3,20381,0,Guileless Face (Green)
Face,M20081,4,20481,0,Guileless Face (Hazel)
Face,M20081,5,20581,0,Guileless Face (Sapphire)
Face,M20081,6,20681,0,Guileless Face (Violet)
Face,M20081,7,20781,0,Guileless Face (Amethyst)
Face,M20081,8,20881,0,Guileless Face (White)
Face,M20082,0,20082,0,Eyes-On-You Face (Black)
Face,M20082,1,20182,0,Eyes-On-You Face (Blue)
Face,M20082,2,20282,0,Eyes-On-You Face (Red)
Face,M20082,3,20382,0,Eyes-On-You Face (Green)
Face,M20082,4,20482,0,Eyes-On-You Face (Hazel)
Face,M20082,5,20582,0,Eyes-On-You Face (Sapphire)
Face,M20082,6,20682,0,Eyes-On-You Face (Violet)
Face,M20082,7,20782,0,Eyes-On-You Face (Amethyst)
Face,M20082,8,20882,0,Eyes-On-You Face (White)
Face,M20083,0,20083,0,Foxy Eyes Face (Black)
Face,M20083,1,20183,0,Foxy Eyes Face (Blue)
Face,M20083,2,20283,0,Foxy Eyes Face (Red)
Face,M20083,3,20383,0,Foxy Eyes Face (Green)
Face,M20083,4,20483,0,Foxy Eyes Face (Hazel)
Face,M20083,5,20583,0,Foxy Eyes Face (Sapphire)
Face,M20083,6,20683,0,Foxy Eyes Face (Violet)
Face,M20083,7,20783,0,Foxy Eyes Face (Amethyst)
Face,M20083,8,20883,0,Foxy Eyes Face (White)
Face,M20084,0,20084,0,Lonesome Face (Black)
Face,M20084,1,20184,0,Lonesome Face (Blue)
Face,M20084,2,20284,0,Lonesome Face (Red)
Face,M20084,3,20384,0,Lonesome Face (Green)
Face,M20084,4,20484,0,Lonesome Face (Hazel)
Face,M20084,5,20584,0,Lonesome Face(Sapphire)
Face,M20084,6,20684,0,Lonesome Face(Violet)
Face,M20084,7,20784,0,Lonesome Face(Amethyst)
Face,M20084,8,20884,0,Lonesome Face(White)
Face,M20085,0,20085,0,Composed Face (Black)
Face,M20085,1,20185,0,Composed Face (Blue)
Face,M20085,2,20285,0,Composed Face (Red)
Face,M20085,3,20385,0,Composed Face (Green)
Face,M20085,4,20485,0,Composed Face (Hazel)
Face,M20085,5,20585,0,Composed Face(Sapphire)
Face,M20085,6,20685,0,Composed Face(Violet)
Face,M20085,7,20785,0,Composed Face(Amethyst)
Face,M20085,8,20885,0,Composed Face(White)
Face,M20086,0,20086,0,Lotus Face (Black)
Face,M20086,1,20186,0,Lotus Face (Blue)
Face,M20086,2,20286,0,Lotus Face (Red)
Face,M20086,3,20386,0,Lotus Face (Green)
Face,M20086,4,20486,0,Lotus Face(Hazel)
Face,M20086,5,20586,0,Lotus Face(Sapphire)
Face,M20086,6,20686,0,Lotus Face(Violet)
Face,M20086,7,20786,0,Lotus Face(Amethyst)
Face,M20086,8,20886,0,Lotus Face(White)
Face,M20087,0,20087,0,Neatly Kempt Face (Black)
Face,M20087,1,20187,0,Neatly Kempt Face (Blue)
Face,M20087,2,20287,0,Neatly Kempt Face (Red)
Face,M20087,3,20387,0,Neatly Kempt Face (Green)
Face,M20087,4,20487,0,Neatly Kempt Face (Hazel)
Face,M20087,5,20587,0,Neatly Kempt Face (Sapphire)
Face,M20087,6,20687,0,Neatly Kempt Face (Violet)
Face,M20087,7,20787,0,Neatly Kempt Face (Amethyst)
Face,M20087,8,20887,0,Neatly Kempt Face (White)
Face,M20088,0,20088,0,Scholarly Face (Black)
Face,M20088,1,20188,0,Scholarly Face (Blue)
Face,M20088,2,20288,0,Scholarly Face (Red)
Face,M20088,3,20388,0,Scholarly Face (Green)
Face,M20088,4,20488,0,Scholarly Face(Hazel)
Face,M20088,5,20588,0,Scholarly Face(Sapphire)
Face,M20088,6,20688,0,Scholarly Face(Violet)
Face,M20088,7,20788,0,Scholarly Face(Amethyst)
Face,M20088,8,20888,0,Scholar Face (White)
Face,M20089,0,20089,0,Noblesse Face(Black)
Face,M20089,1,20189,0,Noblesse Face(Blue)
Face,M20089,2,20289,0,Noblesse Face(Red)
Face,M20089,3,20389,0,Noblesse Face(Green)
Face,M20089,4,20489,0,Noblesse Face(Hazel)
Face,M20089,5,20589,0,Noblesse Face(Sapphire)
Face,M20089,6,20689,0,Noblesse Face(Violet)
Face,M20089,7,20789,0,Noblesse Face(Amethyst)
Face,M20089,8,20889,0,Noblesse Face(White)
Face,M20090,0,20090,0,Glancing Face (Black)
Face,M20090,1,20190,0,Glancing Face (Blue)
Face,M20090,2,20290,0,Glancing Face (Red)
Face,M20090,3,20390,0,Glancing Face (Green)
Face,M20090,4,20490,0,Glancing Face (Brown)(Hazel)
Face,M20090,5,20590,0,Glancing Face (Sapphire)
Face,M20090,6,20690,0,Glancing Face (Purple)(Violet)
Face,M20090,7,20790,0,Glancing Face (Plum)(Amethyst)
Face,M20090,8,20890,0,Glancing Face (White)
Face,M20091,0,20091,0,Kanna (Black)
Face,M20091,1,20191,0,Kanna (Blue)
Face,M20091,2,20291,0,Kanna (Red)
Face,M20091,3,20391,0,Kanna (Green)
Face,M20091,4,20491,0,Kanna (Hazel)
Face,M20091,5,20591,0,Kanna (Sapphire)
Face,M20091,6,20691,0,Kanna (Violet)
Face,M20091,7,20791,0,Kanna (Amethyst)
Face,M20091,8,20891,0,Kanna (White)
Face,M20092,0,20092,0,Onmyouji (Black)
Face,M20092,1,20192,0,Onmyouji (Blue)
Face,M20092,2,20292,0,Onmyouji (Red)
Face,M20092,3,20392,0,Onmyouji (Green)
Face,M20092,4,20492,0,Onmyouji (Hazel)
Face,M20092,5,20592,0,Onmyouji (Sapphire)
Face,M20092,6,20692,0,Onmyouji (Violet)
Face,M20092,7,20792,0,Onmyouji (Amethyst)
Face,M20092,8,20892,0,Onmyouji (White)
Face,M20093,0,20093,0,MC Face (Black)
